Country,Localite,Category,Value,Date,Sources
Sierra Leone,National,Cases,89,06/2014,Gvt
Sierra Leone,National,Confirmed cases,33,06/2014,Gvt
Sierra Leone,National,Deaths,7,06/2014,Gvt
Liberia,Bong County,Cases,1,06/2014,Gvt
Liberia,Bong County,Cases,1,06/2014,Gvt
Liberia,Lofa County,Cases,9,06/2014,Gvt
Liberia,Lofa County,Cases,11,06/2014,Gvt
Liberia,Margibi County,Cases,2,06/2014,Gvt
Liberia,Margibi County,Cases,2,06/2014,Gvt
Liberia,National,Cases,14,06/2014,Gvt
Liberia,National,Cases,16,06/2014,Gvt
Liberia,National,Confirmed cases,7,06/2014,Gvt
Liberia,National,Confirmed cases,7,06/2014,Gvt
Liberia,National,Deaths,10,06/2014,Gvt
Liberia,National,Deaths,10,06/2014,Gvt
Liberia,Nimba County,Cases,2,06/2014,Gvt
Liberia,Nimba County,Cases,2,06/2014,Gvt
Liberia,Bong County,Cases,1,06/2014,Gvt
Liberia,Lofa County,Cases,20,06/2014,Gvt
Liberia,Margibi County,Cases,2,06/2014,Gvt
Liberia,Montserrado County,Cases,5,06/2014,Gvt
Liberia,National,Cases,30,06/2014,Gvt
Liberia,National,Confirmed cases,11,06/2014,Gvt
Liberia,National,Deaths,15,06/2014,Gvt
Liberia,Nimba County,Cases,2,06/2014,Gvt
Liberia,Bong County,Cases,1,06/2014,Gvt
Liberia,Lofa County,Cases,20,06/2014,Gvt
Liberia,Margibi County,Cases,2,06/2014,Gvt
Liberia,Montserrado County,Cases,6,06/2014,Gvt
Liberia,National,Cases,31,06/2014,Gvt
Liberia,National,Confirmed cases,16,06/2014,Gvt
Liberia,National,Deaths,17,06/2014,Gvt
Liberia,Nimba County,Cases,2,06/2014,Gvt
Guinea,Boffa,Cases,19,06/2014,WHO
Guinea,Boffa,Deaths,10,06/2014,WHO
Guinea,Conakry,Cases,70,06/2014,WHO
Guinea,Conakry,Deaths,33,06/2014,WHO
Guinea,Dabola ,Cases,4,06/2014,WHO
Guinea,Dabola ,Deaths,4,06/2014,WHO
Guinea,Dinguiraye ,Cases,1,06/2014,WHO
Guinea,Dinguiraye ,Deaths,1,06/2014,WHO
Guinea,Gueckedou,Cases,224,06/2014,WHO
Guinea,Gueckedou,Deaths,173,06/2014,WHO
Guinea,Kissidougou,Cases,8,06/2014,WHO
Guinea,Kissidougou,Deaths,5,06/2014,WHO
Guinea,Kouroussa,Cases,1,06/2014,WHO
Guinea,Kouroussa,Deaths,1,06/2014,WHO
Guinea,Macenta,Cases,41,06/2014,WHO
Guinea,Macenta,Deaths,28,06/2014,WHO
Guinea,National,Cases,398,06/2014,WHO
Guinea,National,Confirmed cases,254,06/2014,WHO
Guinea,National,Deaths,264,06/2014,WHO
Guinea,Telimele,Cases,30,06/2014,WHO
Guinea,Telimele,Deaths,9,06/2014,WHO
Liberia,Lofa County,Cases,21,06/2014,WHO
Liberia,Lofa County,Deaths,8,06/2014,WHO
Liberia,Margibi County,Cases,2,06/2014,WHO
Liberia,Margibi County,Deaths,2,06/2014,WHO
Liberia,Montserrado County,Cases,8,06/2014,WHO
Liberia,Montserrado County,Deaths,8,06/2014,WHO
Liberia,National,Cases,33,06/2014,WHO
Liberia,National,Confirmed cases,18,06/2014,WHO
Liberia,National,Deaths,24,06/2014,WHO
Liberia,Nimba County,Cases,2,06/2014,WHO
Liberia,Nimba County,Deaths,0,06/2014,WHO
Sierra Leone,Kailahun,Cases,92,06/2014,WHO
Sierra Leone,Kailahun,Deaths,46,06/2014,WHO
Sierra Leone,Kambia,Cases,1,06/2014,WHO
Sierra Leone,Kambia,Deaths,0,06/2014,WHO
Sierra Leone,Kono,Cases,1,06/2014,WHO
Sierra Leone,Kono,Deaths,0,06/2014,WHO
Sierra Leone,National,Cases,97,06/2014,WHO
Sierra Leone,National,Confirmed cases,92,06/2014,WHO
Sierra Leone,National,Deaths,49,06/2014,WHO
Sierra Leone,Port Loko,Cases,2,06/2014,WHO
Sierra Leone,Port Loko,Deaths,1,06/2014,WHO
Sierra Leone,Western Area,Cases,1,06/2014,WHO
Sierra Leone,Western Area,Deaths,1,06/2014,WHO
Guinea,Boffa,Cases,18,06/2014,WHO
Guinea,Boffa,Deaths,12,06/2014,WHO
Guinea,Conakry,Cases,64,06/2014,WHO
Guinea,Conakry,Deaths,33,06/2014,WHO
Guinea,Dabola ,Cases,4,06/2014,WHO
Guinea,Dabola ,Deaths,4,06/2014,WHO
Guinea,Dinguiraye ,Cases,1,06/2014,WHO
Guinea,Dinguiraye ,Deaths,1,06/2014,WHO
Guinea,Gueckedou,Cases,227,06/2014,WHO
Guinea,Gueckedou,Deaths,173,06/2014,WHO
Guinea,Kissidougou,Cases,8,06/2014,WHO
Guinea,Kissidougou,Deaths,5,06/2014,WHO
Guinea,Kouroussa,Cases,1,06/2014,WHO
Guinea,Kouroussa,Deaths,1,06/2014,WHO
Guinea,Macenta,Cases,41,06/2014,WHO
Guinea,Macenta,Deaths,28,06/2014,WHO
Guinea,National,Cases,390,06/2014,WHO
Guinea,National,Confirmed cases,258,06/2014,WHO
Guinea,National,Deaths,267,06/2014,WHO
Guinea,Telimele,Cases,26,06/2014,WHO
Guinea,Telimele,Deaths,10,06/2014,WHO
Liberia,Lofa County,Cases,28,06/2014,WHO
Liberia,Lofa County,Deaths,14,06/2014,WHO
Liberia,Margibi County,Cases,2,06/2014,WHO
Liberia,Margibi County,Deaths,2,06/2014,WHO
Liberia,Montserrado County,Cases,9,06/2014,WHO
Liberia,Montserrado County,Deaths,9,06/2014,WHO
Liberia,National,Cases,41,06/2014,WHO
Liberia,National,Confirmed cases,24,06/2014,WHO
Liberia,National,Deaths,25,06/2014,WHO
Liberia,Nimba County,Cases,2,06/2014,WHO
Liberia,Nimba County,Deaths,0,06/2014,WHO
Sierra Leone,Kailahun,Cases,128,06/2014,WHO
Sierra Leone,Kailahun,Deaths,55,06/2014,WHO
Sierra Leone,Kambia,Cases,1,06/2014,WHO
Sierra Leone,Kambia,Deaths,0,06/2014,WHO
Sierra Leone,Kenema,Cases,4,06/2014,WHO
Sierra Leone,Kenema,Deaths,1,06/2014,WHO
Sierra Leone,National,Cases,136,06/2014,WHO
Sierra Leone,National,Confirmed cases,103,06/2014,WHO
Sierra Leone,National,Deaths,58,06/2014,WHO
Sierra Leone,Port Loko,Cases,2,06/2014,WHO
Sierra Leone,Port Loko,Deaths,1,06/2014,WHO
Sierra Leone,Western Area,Cases,1,06/2014,WHO
Sierra Leone,Western Area,Deaths,1,06/2014,WHO
Guinea,Boffa,Cases,21,06/2014,WHO
Guinea,Boffa,Deaths,12,06/2014,WHO
Guinea,Conakry,Cases,65,06/2014,WHO
Guinea,Conakry,Deaths,33,06/2014,WHO
Guinea,Dabola ,Cases,4,06/2014,WHO
Guinea,Dabola ,Deaths,4,06/2014,WHO
Guinea,Dinguiraye ,Cases,1,06/2014,WHO
Guinea,Dinguiraye ,Deaths,1,06/2014,WHO
Guinea,Gueckedou,Cases,226,06/2014,WHO
Guinea,Gueckedou,Deaths,177,06/2014,WHO
Guinea,Kissidougou,Cases,6,06/2014,WHO
Guinea,Kissidougou,Deaths,5,06/2014,WHO
Guinea,Kouroussa,Cases,1,06/2014,WHO
Guinea,Kouroussa,Deaths,1,06/2014,WHO
Guinea,Macenta,Cases,41,06/2014,WHO
Guinea,Macenta,Deaths,28,06/2014,WHO
Guinea,National,Cases,390,06/2014,WHO
Guinea,National,Confirmed cases,260,06/2014,WHO
Guinea,National,Deaths,270,06/2014,WHO
Guinea,Telimele,Cases,25,06/2014,WHO
Guinea,Telimele,Deaths,9,06/2014,WHO
Sierra Leone,Kailahun,Cases,135,06/2014,WHO
Sierra Leone,Kailahun,Deaths,32,06/2014,WHO
Sierra Leone,Kambia,Cases,1,06/2014,WHO
Sierra Leone,Kambia,Deaths,1,06/2014,WHO
Sierra Leone,Kenema,Cases,19,06/2014,WHO
Sierra Leone,Kenema,Deaths,2,06/2014,WHO
Sierra Leone,National,Cases,158,06/2014,WHO
Sierra Leone,National,Confirmed cases,147,06/2014,WHO
Sierra Leone,National,Deaths,35,06/2014,WHO
Sierra Leone,Port Loko,Cases,2,06/2014,WHO
Sierra Leone,Port Loko,Deaths,0,06/2014,WHO
Sierra Leone,Western Area,Cases,1,06/2014,WHO
Sierra Leone,Western Area,Deaths,0,06/2014,WHO
Liberia,Lofa County,Cases,36,06/2014,WHO
Liberia,Lofa County,Deaths,21,06/2014,WHO
Liberia,Margibi County,Cases,2,06/2014,WHO
Liberia,Margibi County,Deaths,2,06/2014,WHO
Liberia,Montserrado County,Cases,11,06/2014,WHO
Liberia,Montserrado County,Deaths,11,06/2014,WHO
Liberia,National,Cases,51,06/2014,WHO
Liberia,National,Confirmed cases,34,06/2014,WHO
Liberia,National,Deaths,34,06/2014,WHO
Liberia,Nimba County,Cases,2,06/2014,WHO
Liberia,Nimba County,Deaths,0,06/2014,WHO
Liberia,Lofa County,Cases,49,06/2014,Gvt
Liberia,Lofa County,Deaths,25,06/2014,Gvt
Liberia,Margibi County,Cases,3,06/2014,Gvt
Liberia,Margibi County,Deaths,1,06/2014,Gvt
Liberia,Montserrado County,Cases,18,06/2014,Gvt
Liberia,Montserrado County,Deaths,20,06/2014,Gvt
Liberia,National,Cases,70,06/2014,Gvt
Liberia,National,Confirmed cases,38,06/2014,Gvt
Liberia,National,Deaths,46,06/2014,Gvt
Guinea,Boffa,Cases,22,06/2014,WHO; Gvt
Guinea,Boffa,Deaths,15,06/2014,WHO; Gvt
Guinea,Conakry,Cases,65,06/2014,WHO; Gvt
Guinea,Conakry,Deaths,33,06/2014,WHO; Gvt
Guinea,Dabola ,Cases,4,06/2014,WHO; Gvt
Guinea,Dabola ,Deaths,4,06/2014,WHO; Gvt
Guinea,Dinguiraye ,Cases,1,06/2014,WHO; Gvt
Guinea,Dinguiraye ,Deaths,1,06/2014,WHO; Gvt
Guinea,Gueckedou,Cases,239,06/2014,WHO; Gvt
Guinea,Gueckedou,Deaths,194,06/2014,WHO; Gvt
Guinea,Kissidougou,Cases,6,06/2014,WHO; Gvt
Guinea,Kissidougou,Deaths,5,06/2014,WHO; Gvt
Guinea,Kouroussa,Cases,4,06/2014,WHO; Gvt
Guinea,Kouroussa,Deaths,3,06/2014,WHO; Gvt
Guinea,Macenta,Cases,38,06/2014,WHO; Gvt
Guinea,Macenta,Deaths,28,06/2014,WHO; Gvt
Guinea,National,Cases,407,06/2014,WHO; Gvt
Guinea,National,Confirmed cases,286,06/2014,WHO; Gvt
Guinea,National,Deaths,293,06/2014,WHO; Gvt
Guinea,Telimele,Cases,28,06/2014,WHO; Gvt
Guinea,Telimele,Deaths,10,06/2014,WHO; Gvt
Guinea,National,Cases,413,06/2014,WHO
Guinea,National,Confirmed cases,293,06/2014,WHO
Guinea,National,Deaths,303,06/2014,WHO
Liberia,National,Cases,107,06/2014,WHO
Liberia,National,Confirmed cases,52,06/2014,WHO
Liberia,National,Deaths,65,06/2014,WHO
Sierra Leone,National,Cases,239,06/2014,WHO
Sierra Leone,National,Confirmed cases,199,06/2014,WHO
Sierra Leone,National,Deaths,99,06/2014,WHO
Guinea,National,Cases,412,07/2014,WHO
Guinea,National,Cases,412,07/2014,WHO
Guinea,National,Confirmed cases,292,07/2014,WHO
Guinea,National,Confirmed cases,292,07/2014,WHO
Guinea,National,Deaths,305,07/2014,WHO
Guinea,National,Deaths,305,07/2014,WHO
Liberia,National,Cases,115,07/2014,WHO
Liberia,National,Confirmed cases,54,07/2014,WHO
Liberia,National,Deaths,75,07/2014,WHO
Sierra Leone,National,Cases,252,07/2014,WHO
Sierra Leone,National,Confirmed cases,211,07/2014,WHO
Sierra Leone,National,Deaths,101,07/2014,WHO
Guinea,National,Cases,408,07/2014,WHO
Guinea,National,Confirmed cases,294,07/2014,WHO
Guinea,National,Deaths,307,07/2014,WHO
Liberia,National,Cases,131,07/2014,WHO
Liberia,National,Confirmed cases,63,07/2014,WHO
Liberia,National,Deaths,84,07/2014,WHO
Sierra Leone,National,Cases,305,07/2014,WHO
Sierra Leone,National,Confirmed cases,269,07/2014,WHO
Sierra Leone,National,Deaths,127,07/2014,WHO
Guinea,National,Cases,409,07/2014,WHO
Guinea,National,Confirmed cases,296,07/2014,WHO
Guinea,National,Deaths,309,07/2014,WHO
Liberia,National,Cases,142,07/2014,WHO
Liberia,National,Confirmed cases,70,07/2014,WHO
Liberia,National,Deaths,88,07/2014,WHO
Sierra Leone,National,Cases,337,07/2014,WHO
Sierra Leone,National,Confirmed cases,298,07/2014,WHO
Sierra Leone,National,Deaths,142,07/2014,WHO
Guinea,National,Cases,406,07/2014,WHO
Guinea,National,Confirmed cases,297,07/2014,WHO
Guinea,National,Deaths,304,07/2014,WHO
Liberia,National,Cases,172,07/2014,WHO
Liberia,National,Confirmed cases,70,07/2014,WHO
Liberia,National,Deaths,105,07/2014,WHO
Sierra Leone,National,Cases,386,07/2014,WHO
Sierra Leone,National,Confirmed cases,339,07/2014,WHO
Sierra Leone,National,Deaths,194,07/2014,WHO
Guinea,National,Cases,411,07/2014,WHO
Guinea,National,Confirmed cases,301,07/2014,WHO
Guinea,National,Deaths,310,07/2014,WHO
Liberia,National,Cases,174,07/2014,WHO
Liberia,National,Confirmed cases,70,07/2014,WHO
Liberia,National,Deaths,106,07/2014,WHO
Sierra Leone,National,Cases,397,07/2014,WHO
Sierra Leone,National,Confirmed cases,346,07/2014,WHO
Sierra Leone,National,Deaths,197,07/2014,WHO
Guinea,National,Cases,410,07/2014,WHO
Guinea,National,Confirmed cases,301,07/2014,WHO
Guinea,National,Deaths,310,07/2014,WHO
Liberia,National,Cases,196,07/2014,WHO
Liberia,National,Confirmed cases,76,07/2014,WHO
Liberia,National,Deaths,116,07/2014,WHO
Sierra Leone,National,Cases,442,07/2014,WHO
Sierra Leone,National,Confirmed cases,368,07/2014,WHO
Sierra Leone,National,Deaths,206,07/2014,WHO
Guinea,National,Cases,415,07/2014,WHO
Guinea,National,Confirmed cases,304,07/2014,WHO
Guinea,National,Deaths,314,07/2014,WHO
Liberia,National,Cases,224,07/2014,WHO
Liberia,National,Confirmed cases,77,07/2014,WHO
Liberia,National,Deaths,127,07/2014,WHO
Sierra Leone,National,Cases,454,07/2014,WHO
Sierra Leone,National,Confirmed cases,405,07/2014,WHO
Sierra Leone,National,Deaths,219,07/2014,WHO
Guinea,National,Cases,427,07/2014,WHO
Guinea,National,Confirmed cases,311,07/2014,WHO
Guinea,National,Deaths,319,07/2014,WHO
Liberia,National,Cases,249,07/2014,WHO
Liberia,National,Confirmed cases,84,07/2014,WHO
Liberia,National,Deaths,129,07/2014,WHO
Sierra Leone,National,Cases,525,07/2014,WHO
Sierra Leone,National,Confirmed cases,419,07/2014,WHO
Sierra Leone,National,Deaths,224,07/2014,WHO
Guinea,National,Cases,460,07/2014,WHO
Guinea,National,Confirmed cases,336,07/2014,WHO
Guinea,National,Deaths,339,07/2014,WHO
Liberia,National,Cases,329,07/2014,WHO
Liberia,National,Confirmed cases,100,07/2014,WHO
Liberia,National,Deaths,156,07/2014,WHO
Nigeria,National,Deaths,1,07/2014,WHO
Sierra Leone,National,Cases,533,07/2014,WHO
Sierra Leone,National,Confirmed cases,473,07/2014,WHO
Sierra Leone,National,Deaths,233,07/2014,WHO
Guinea,National,Cases,485,08/2014,WHO
Guinea,National,Confirmed cases,340,08/2014,WHO
Guinea,National,Deaths,358,08/2014,WHO
Liberia,National,Cases,468,08/2014,WHO
Liberia,National,Confirmed cases,129,08/2014,WHO
Liberia,National,Deaths,255,08/2014,WHO
Nigeria,National,Cases,4,08/2014,WHO
Nigeria,National,Confirmed cases,0,08/2014,WHO
Nigeria,National,Deaths,1,08/2014,WHO
Sierra Leone,National,Cases,646,08/2014,WHO
Sierra Leone,National,Confirmed cases,540,08/2014,WHO
Sierra Leone,National,Deaths,273,08/2014,WHO
Guinea,National,Cases,495,08/2014,WHO
Guinea,National,Confirmed cases,351,08/2014,WHO
Guinea,National,Deaths,363,08/2014,WHO
Liberia,National,Cases,516,08/2014,WHO
Liberia,National,Confirmed cases,143,08/2014,WHO
Liberia,National,Deaths,282,08/2014,WHO
Nigeria,National,Cases,9,08/2014,WHO
Nigeria,National,Confirmed cases,0,08/2014,WHO
Nigeria,National,Deaths,1,08/2014,WHO
Sierra Leone,National,Cases,691,08/2014,WHO
Sierra Leone,National,Confirmed cases,576,08/2014,WHO
Sierra Leone,National,Deaths,286,08/2014,WHO
Guinea,National,Cases,495,08/2014,WHO
Guinea,National,Confirmed cases,355,08/2014,WHO
Guinea,National,Deaths,367,08/2014,WHO
Liberia,National,Cases,554,08/2014,WHO
Liberia,National,Confirmed cases,148,08/2014,WHO
Liberia,National,Deaths,294,08/2014,WHO
Nigeria,National,Cases,13,08/2014,WHO
Nigeria,National,Confirmed cases,0,08/2014,WHO
Nigeria,National,Deaths,2,08/2014,WHO
Sierra Leone,National,Cases,717,08/2014,WHO
Sierra Leone,National,Confirmed cases,631,08/2014,WHO
Sierra Leone,National,Deaths,298,08/2014,WHO
Guinea,National,Cases,506,08/2014,WHO
Guinea,National,Confirmed cases,362,08/2014,WHO
Guinea,National,Deaths,373,08/2014,WHO
Liberia,National,Cases,599,08/2014,WHO
Liberia,National,Confirmed cases,158,08/2014,WHO
Liberia,National,Deaths,323,08/2014,WHO
Nigeria,National,Cases,13,08/2014,WHO
Nigeria,National,Confirmed cases,0,08/2014,WHO
Nigeria,National,Deaths,2,08/2014,WHO
Sierra Leone,National,Cases,730,08/2014,WHO
Sierra Leone,National,Confirmed cases,656,08/2014,WHO
Sierra Leone,National,Deaths,315,08/2014,WHO
Guinea,Boffa ,Cases,23,08/2014,Gvt
Guinea,Boffa ,Deaths,16,08/2014,Gvt
Guinea,Boffa ,Probable cases,5,08/2014,Gvt
Guinea,Conakry ,Cases,94,08/2014,Gvt
Guinea,Conakry ,Deaths,43,08/2014,Gvt
Guinea,Conakry ,Probable cases,8,08/2014,Gvt
Guinea,Dabola,Cases,4,08/2014,Gvt
Guinea,Dabola,Deaths,4,08/2014,Gvt
Guinea,Dabola,Probable cases,3,08/2014,Gvt
Guinea,Dinguiraye ,Cases,1,08/2014,Gvt
Guinea,Dinguiraye ,Deaths,1,08/2014,Gvt
Guinea,Dinguiraye ,Probable cases,1,08/2014,Gvt
Guinea,Dubreka,Cases,1,08/2014,Gvt
Guinea,Dubreka,Deaths,1,08/2014,Gvt
Guinea,Dubreka,Probable cases,0,08/2014,Gvt
Guinea,Gueckedou ,Cases,296,08/2014,Gvt
Guinea,Gueckedou ,Deaths,255,08/2014,Gvt
Guinea,Gueckedou ,Probable cases,95,08/2014,Gvt
Guinea,Kissidougou ,Cases,6,08/2014,Gvt
Guinea,Kissidougou ,Deaths,5,08/2014,Gvt
Guinea,Kissidougou ,Probable cases,4,08/2014,Gvt
Guinea,Kouroussa ,Cases,4,08/2014,Gvt
Guinea,Kouroussa ,Deaths,4,08/2014,Gvt
Guinea,Kouroussa ,Probable cases,2,08/2014,Gvt
Guinea,Macenta ,Cases,50,08/2014,Gvt
Guinea,Macenta ,Deaths,30,08/2014,Gvt
Guinea,Macenta ,Probable cases,11,08/2014,Gvt
Guinea,National,Cases,523,08/2014,Gvt
Guinea,National,Deaths,380,08/2014,Gvt
Guinea,National,Probable cases,133,08/2014,Gvt
Guinea,Nzerekore,Cases,5,08/2014,Gvt
Guinea,Nzerekore,Deaths,3,08/2014,Gvt
Guinea,Nzerekore,Probable cases,0,08/2014,Gvt
Guinea,Pita ,Cases,5,08/2014,Gvt
Guinea,Pita ,Deaths,3,08/2014,Gvt
Guinea,Pita ,Probable cases,1,08/2014,Gvt
Guinea,Siguiri ,Cases,6,08/2014,Gvt
Guinea,Siguiri ,Deaths,3,08/2014,Gvt
Guinea,Siguiri ,Probable cases,0,08/2014,Gvt
Guinea,Telimele,Cases,26,08/2014,Gvt
Guinea,Telimele,Deaths,10,08/2014,Gvt
Guinea,Telimele,Probable cases,3,08/2014,Gvt
Guinea,Yomou,Cases,2,08/2014,Gvt
Guinea,Yomou,Deaths,2,08/2014,Gvt
Guinea,Yomou,Probable cases,0,08/2014,Gvt
Liberia,Bomi County,Cases,41,08/2014,Gvt
Liberia,Bomi County,Deaths,13,08/2014,Gvt
Liberia,Bomi County,Probable cases,28,08/2014,Gvt
Liberia,Bong County,Cases,83,08/2014,Gvt
Liberia,Bong County,Deaths,23,08/2014,Gvt
Liberia,Bong County,Probable cases,25,08/2014,Gvt
Liberia,Grand Bassa,Cases,15,08/2014,Gvt
Liberia,Grand Bassa,Deaths,2,08/2014,Gvt
Liberia,Grand Bassa,Probable cases,1,08/2014,Gvt
Liberia,Grand Cape Mount,Cases,7,08/2014,Gvt
Liberia,Grand Cape Mount,Deaths,5,08/2014,Gvt
Liberia,Grand Cape Mount,Probable cases,3,08/2014,Gvt
Liberia,Grand Gedeh,Cases,0,08/2014,Gvt
Liberia,Grand Gedeh,Deaths,0,08/2014,Gvt
Liberia,Grand Gedeh,Probable cases,0,08/2014,Gvt
Liberia,Lofa County,Cases,409,08/2014,Gvt
Liberia,Lofa County,Deaths,192,08/2014,Gvt
Liberia,Lofa County,Probable cases,247,08/2014,Gvt
Liberia,Margibi County,Cases,17,08/2014,Gvt
Liberia,Margibi County,Deaths,7,08/2014,Gvt
Liberia,Margibi County,Probable cases,2,08/2014,Gvt
Liberia,Montserrado County,Cases,217,08/2014,Gvt
Liberia,Montserrado County,Deaths,181,08/2014,Gvt
Liberia,Montserrado County,Probable cases,130,08/2014,Gvt
Liberia,National,Cases,810,08/2014,Gvt
Liberia,National,Deaths,435,08/2014,Gvt
Liberia,National,Probable cases,441,08/2014,Gvt
Liberia,Nimba County,Cases,18,08/2014,Gvt
Liberia,Nimba County,Deaths,11,08/2014,Gvt
Liberia,Nimba County,Probable cases,5,08/2014,Gvt
Liberia,River Gee County,Cases,1,08/2014,Gvt
Liberia,River Gee County,Deaths,0,08/2014,Gvt
Liberia,River Gee County,Probable cases,0,08/2014,Gvt
Liberia,RiverCess County,Cases,1,08/2014,Gvt
Liberia,RiverCess County,Deaths,1,08/2014,Gvt
Liberia,RiverCess County,Probable cases,0,08/2014,Gvt
Liberia,Sinoe County,Cases,1,08/2014,Gvt
Liberia,Sinoe County,Deaths,0,08/2014,Gvt
Liberia,Sinoe County,Probable cases,0,08/2014,Gvt
Nigeria,Lagos,Cases,12,08/2014,Gvt
Nigeria,Lagos,Deaths,4,08/2014,Gvt
Nigeria,Lagos,Probable cases,0,08/2014,Gvt
Nigeria,National,Cases,12,08/2014,Gvt
Nigeria,National,Deaths,4,08/2014,Gvt
Sierra Leone,Bo,Cases,25,08/2014,Gvt
Sierra Leone,Bo,Deaths,2,08/2014,Gvt
Sierra Leone,Bo,Probable cases,1,08/2014,Gvt
Sierra Leone,Bombali,Cases,9,08/2014,Gvt
Sierra Leone,Bombali,Deaths,1,08/2014,Gvt
Sierra Leone,Bombali,Probable cases,1,08/2014,Gvt
Sierra Leone,Bonthe,Cases,1,08/2014,Gvt
Sierra Leone,Bonthe,Deaths,0,08/2014,Gvt
Sierra Leone,Bonthe,Probable cases,0,08/2014,Gvt
Sierra Leone,Kailahun,Cases,428,08/2014,Gvt
Sierra Leone,Kailahun,Deaths,230,08/2014,Gvt
Sierra Leone,Kailahun,Probable cases,32,08/2014,Gvt
Sierra Leone,Kambia,Cases,1,08/2014,Gvt
Sierra Leone,Kambia,Deaths,0,08/2014,Gvt
Sierra Leone,Kambia,Probable cases,0,08/2014,Gvt
Sierra Leone,Kenema,Cases,273,08/2014,Gvt
Sierra Leone,Kenema,Deaths,112,08/2014,Gvt
Sierra Leone,Kenema,Probable cases,2,08/2014,Gvt
Sierra Leone,Koinadugu,Cases,0,08/2014,Gvt
Sierra Leone,Koinadugu,Deaths,0,08/2014,Gvt
Sierra Leone,Koinadugu,Probable cases,0,08/2014,Gvt
Sierra Leone,Kono,Cases,35,08/2014,Gvt
Sierra Leone,Kono,Deaths,0,08/2014,Gvt
Sierra Leone,Kono,Probable cases,1,08/2014,Gvt
Sierra Leone,Moyamba,Cases,6,08/2014,Gvt
Sierra Leone,Moyamba,Deaths,3,08/2014,Gvt
Sierra Leone,Moyamba,Probable cases,0,08/2014,Gvt
Sierra Leone,National,Cases,830,08/2014,Gvt
Sierra Leone,National,Deaths,355,08/2014,Gvt
Sierra Leone,National,Probable cases,39,08/2014,Gvt
Sierra Leone,Port Loko,Cases,27,08/2014,Gvt
Sierra Leone,Port Loko,Deaths,3,08/2014,Gvt
Sierra Leone,Port Loko,Probable cases,1,08/2014,Gvt
Sierra Leone,Pujehun,Cases,3,08/2014,Gvt
Sierra Leone,Pujehun,Deaths,0,08/2014,Gvt
Sierra Leone,Pujehun,Probable cases,0,08/2014,Gvt
Sierra Leone,Tonkolili,Cases,2,08/2014,Gvt
Sierra Leone,Tonkolili,Deaths,0,08/2014,Gvt
Sierra Leone,Tonkolili,Probable cases,0,08/2014,Gvt
Sierra Leone,Western Area Rural,Cases,3,08/2014,Gvt
Sierra Leone,Western Area Rural,Deaths,0,08/2014,Gvt
Sierra Leone,Western Area Rural,Probable cases,0,08/2014,Gvt
Sierra Leone,Western Area Urban,Cases,17,08/2014,Gvt
Sierra Leone,Western Area Urban,Deaths,4,08/2014,Gvt
Sierra Leone,Western Area Urban,Probable cases,1,08/2014,Gvt
Guinea,Boffa ,Cases,24,08/2014,Gvt
Guinea,Boffa ,Deaths,16,08/2014,Gvt
Guinea,Boffa ,Probable cases,5,08/2014,Gvt
Guinea,Conakry ,Cases,97,08/2014,Gvt
Guinea,Conakry ,Deaths,45,08/2014,Gvt
Guinea,Conakry ,Probable cases,8,08/2014,Gvt
Guinea,Dabola,Cases,4,08/2014,Gvt
Guinea,Dabola,Deaths,4,08/2014,Gvt
Guinea,Dabola,Probable cases,3,08/2014,Gvt
Guinea,Dinguiraye ,Cases,1,08/2014,Gvt
Guinea,Dinguiraye ,Deaths,1,08/2014,Gvt
Guinea,Dinguiraye ,Probable cases,1,08/2014,Gvt
Guinea,Dubreka,Cases,1,08/2014,Gvt
Guinea,Dubreka,Deaths,1,08/2014,Gvt
Guinea,Dubreka,Probable cases,0,08/2014,Gvt
Guinea,Gueckedou ,Cases,303,08/2014,Gvt
Guinea,Gueckedou ,Deaths,263,08/2014,Gvt
Guinea,Gueckedou ,Probable cases,102,08/2014,Gvt
Guinea,Kissidougou ,Cases,6,08/2014,Gvt
Guinea,Kissidougou ,Deaths,5,08/2014,Gvt
Guinea,Kissidougou ,Probable cases,4,08/2014,Gvt
Guinea,Kouroussa ,Cases,4,08/2014,Gvt
Guinea,Kouroussa ,Deaths,4,08/2014,Gvt
Guinea,Kouroussa ,Probable cases,2,08/2014,Gvt
Guinea,Macenta ,Cases,53,08/2014,Gvt
Guinea,Macenta ,Deaths,32,08/2014,Gvt
Guinea,Macenta ,Probable cases,11,08/2014,Gvt
Guinea,National,Cases,543,08/2014,Gvt
Guinea,National,Deaths,394,08/2014,Gvt
Guinea,National,Probable cases,140,08/2014,Gvt
Guinea,Nzerekore,Cases,8,08/2014,Gvt
Guinea,Nzerekore,Deaths,3,08/2014,Gvt
Guinea,Nzerekore,Probable cases,0,08/2014,Gvt
Guinea,Pita ,Cases,5,08/2014,Gvt
Guinea,Pita ,Deaths,3,08/2014,Gvt
Guinea,Pita ,Probable cases,1,08/2014,Gvt
Guinea,Siguiri ,Cases,6,08/2014,Gvt
Guinea,Siguiri ,Deaths,3,08/2014,Gvt
Guinea,Siguiri ,Probable cases,0,08/2014,Gvt
Guinea,Telimele,Cases,26,08/2014,Gvt
Guinea,Telimele,Deaths,10,08/2014,Gvt
Guinea,Telimele,Probable cases,3,08/2014,Gvt
